episode,score,reward,epsilon,avg_td_loss
973,5,39.58000000000001,0.01,7.570641378561656
974,20,188.29000000000053,0.01,6.912240146348874
975,22,208.4300000000003,0.01,7.878727866543664
976,29,277.1500000000015,0.01,7.438490447922359
977,18,168.55000000000024,0.01,7.754267166300518
978,21,198.26000000000022,0.01,7.730250775814056
979,12,109.00999999999985,0.01,7.588746437004635
980,18,168.38000000000045,0.01,6.777579818641283
981,14,128.71999999999977,0.01,7.426705682194316
982,26,247.61000000000087,0.01,6.998754546158295
983,23,218.07000000000073,0.01,6.614460956116426
984,20,188.01000000000067,0.01,7.346722939881412
985,14,128.37999999999982,0.01,7.576035304258099
986,17,158.73000000000008,0.01,7.112751497071365
987,22,208.35000000000053,0.01,7.037824705560157
988,12,108.89999999999972,0.01,7.223489284515381
989,17,158.73000000000002,0.01,7.8238715369125895
990,13,118.86999999999983,0.01,7.606955034526314
991,14,128.63999999999984,0.01,7.2907873289474585
992,16,148.8699999999999,0.01,8.215106296539307
993,14,128.84999999999982,0.01,7.387223416108352
994,20,188.3900000000002,0.01,7.967468839425307
995,17,158.66000000000028,0.01,7.513352182350661
996,16,148.22000000000003,0.01,7.506018257141113
997,17,158.43000000000012,0.01,7.45445328439985
998,18,168.7200000000002,0.01,7.521428784545587
999,20,188.11000000000058,0.01,7.272083227975028
1000,14,128.8200000000001,0.01,7.602178302922643
1001,17,158.69000000000025,0.01,6.773819035331675
1002,32,306.69000000000176,0.01,7.0826275780960755
1003,37,356.6500000000022,0.01,7.229764253779966
1004,11,98.92999999999982,0.01,6.4388173007163685
1005,25,237.65000000000106,0.01,7.204728307395146
1006,16,148.9100000000002,0.01,7.336182017174978
1007,12,109.11999999999983,0.01,7.481147227901043
1008,2,9.669999999999977,0.01,7.468555251757304
1009,24,228.01000000000067,0.01,7.420645626527922
1010,13,119.00999999999982,0.01,8.553236980353837
1011,25,237.73000000000064,0.01,7.433089505071226
1012,15,138.51999999999984,0.01,7.423235462933052
1013,22,208.44000000000034,0.01,7.331964652631536
1014,30,287.7800000000011,0.01,7.423968346222587
1015,17,158.44000000000005,0.01,7.071316332652651
1016,16,148.5,0.01,7.325596710878932
1017,24,227.5700000000008,0.01,7.8961315848934115
1018,7,59.28999999999999,0.01,7.778825608989861
1019,18,168.45000000000016,0.01,7.6240022415402295
1020,22,207.92000000000058,0.01,8.006870558767607
1021,10,89.2399999999998,0.01,7.02599188925206
1022,27,257.14000000000146,0.01,7.788265293950488
1023,23,218.29000000000045,0.01,7.4774802904862625
1024,13,118.96999999999986,0.01,6.796845780478583
1025,12,109.02999999999982,0.01,7.095289130644365
1026,2,9.779999999999998,0.01,7.027594385147094
1027,30,287.51000000000107,0.01,7.484522725854601
1028,4,29.779999999999987,0.01,8.374030775494045
1029,19,178.50000000000045,0.01,7.061210145669825
1030,14,128.82999999999998,0.01,7.97387395844315
1031,17,158.36,0.01,7.621627693647866
1032,28,267.5100000000009,0.01,7.672582110055059
1033,17,158.8100000000001,0.01,7.653714644647863
1034,25,237.7400000000011,0.01,7.448598945897723
1035,11,99.11999999999989,0.01,7.147912499904632
1036,9,79.31999999999992,0.01,8.422728355114277
1037,27,258.0100000000011,0.01,7.429133149495734
1038,10,89.34999999999992,0.01,6.409764493766584
1039,24,228.29000000000073,0.01,7.428748752389636
1040,22,207.6500000000009,0.01,7.67833164126374
1041,20,188.35000000000053,0.01,8.184525824362233
1042,9,79.33999999999997,0.01,7.411453739592903
1043,14,128.90999999999985,0.01,7.69014242387587
1044,23,218.02000000000083,0.01,7.77531513222703
1045,18,168.52000000000015,0.01,7.878866156418167
1046,28,267.20000000000147,0.01,7.397008565637286
1047,28,267.82000000000085,0.01,7.160204472329452
1048,23,218.10000000000088,0.01,7.204606680112464
1049,24,228.04000000000062,0.01,7.607179585625143
1050,10,89.02999999999983,0.01,7.288258756752367
1051,24,227.9800000000007,0.01,7.386023828111556
1052,20,188.37000000000046,0.01,6.271818690973779
1053,32,306.7300000000015,0.01,7.338180487023459
1054,26,247.59000000000117,0.01,6.5285315580332455
1055,21,198.27000000000027,0.01,7.024185783435136
1056,23,217.99000000000086,0.01,7.018809790081448
1057,26,248.29000000000076,0.01,7.1337207953135175
1058,15,138.37999999999997,0.01,6.879513385590543
1059,24,227.3400000000006,0.01,7.30115355658777
1060,9,79.44,0.01,7.626661398194053
1061,9,79.17999999999995,0.01,6.740712239690449
1062,18,168.69000000000014,0.01,6.866870970726013
1063,25,237.88000000000073,0.01,7.153187713703187
1064,19,178.31000000000017,0.01,7.4280823298863
1065,16,148.81000000000026,0.01,7.883326402481864
1066,13,118.7799999999998,0.01,6.851351212052738
1067,18,168.4700000000003,0.01,7.135222387175228
1068,17,158.43000000000006,0.01,7.297239100592477
1069,31,297.37000000000114,0.01,7.285587781162585
1070,14,129.11999999999986,0.01,7.7045973296304355
1071,6,49.38000000000001,0.01,7.565698803334996
1072,28,267.420000000001,0.01,7.340572154480406
1073,27,257.59000000000106,0.01,7.597843188778619
1074,14,128.62,0.01,7.300297365469091
1075,23,218.22000000000054,0.01,7.355696458627682
1076,17,158.78000000000011,0.01,7.419511297770909
1077,10,89.10999999999997,0.01,7.397802486419677
1078,15,138.70999999999987,0.01,6.879927784821083
1079,13,118.70999999999987,0.01,7.431881747879348
1080,10,89.45999999999994,0.01,7.200831295893742
1081,13,118.58999999999972,0.01,7.642990439937961
1082,17,158.58999999999986,0.01,7.693336753725256
1083,18,168.31000000000023,0.01,7.565500838959471
1084,26,247.41000000000122,0.01,7.14315869674816
1085,19,177.80000000000047,0.01,7.2618794719378155
1086,10,89.25999999999989,0.01,7.0944012978497675
1087,16,148.6500000000002,0.01,7.372760738197126
1088,28,267.85000000000093,0.01,6.9928879855109045
1089,16,148.88000000000017,0.01,7.173433204029882
1090,15,138.79999999999984,0.01,6.736412551473169
1091,20,188.46000000000026,0.01,7.80324604511261
1092,33,316.8000000000018,0.01,7.220613248604166
1093,11,99.24999999999986,0.01,8.27517798577232
1094,26,247.7300000000008,0.01,7.885998563503656
1095,15,138.67000000000013,0.01,7.2419308399994105
1096,16,148.78000000000011,0.01,7.376557988228558
1097,28,267.640000000001,0.01,6.369116058889425
1098,26,247.50000000000097,0.01,7.342427237369524
1099,15,139.18,0.01,7.271814365776217
1100,17,158.66000000000014,0.01,7.943378704158883
1101,32,306.9600000000016,0.01,7.718692270867549
1102,17,158.7000000000001,0.01,7.2628167271614075
1103,11,98.85999999999981,0.01,7.572565986996605
1104,2,9.939999999999998,0.01,6.914999008178711
1105,8,69.56999999999998,0.01,6.545201008136456
1106,11,99.21999999999989,0.01,6.813771004147
1107,33,316.8200000000017,0.01,7.329057499089024
1108,47,456.0600000000028,0.01,6.903799923027263
1109,8,69.49999999999997,0.01,7.0449025065211925
1110,12,108.87999999999975,0.01,7.289906721115113
1111,22,208.16000000000037,0.01,7.47353726654237
1112,20,188.42000000000036,0.01,7.3620993584893935
1113,6,49.40000000000001,0.01,6.022320768726406
1114,24,228.17000000000058,0.01,7.605244079461465
1115,16,148.7800000000001,0.01,6.808830962764273
1116,12,109.0699999999999,0.01,6.970756933374225
1117,11,98.72999999999976,0.01,7.223843958738039
1118,19,178.56000000000037,0.01,6.898730430661178
1119,12,108.96999999999973,0.01,6.557894784828712
1120,14,128.50999999999982,0.01,7.242699784476582
1121,21,197.92000000000064,0.01,7.556361336293428
1122,24,227.52000000000095,0.01,7.442294346107231
1123,29,277.7100000000007,0.01,7.237984710678631
1124,11,99.12999999999981,0.01,6.768450570828987
1125,24,227.6700000000009,0.01,7.388150812119477
1126,16,148.6500000000001,0.01,7.770166627670589
1127,16,148.86,0.01,7.030115424221709
1128,8,69.32999999999997,0.01,7.645965541663923
1129,25,238.06000000000063,0.01,7.873393601720983
1130,20,188.23000000000047,0.01,7.569472127490574
1131,25,237.62000000000103,0.01,7.250524045843067
1132,26,247.97000000000094,0.01,7.3270601770152215
1133,14,128.62000000000012,0.01,7.330875164543102
1134,24,227.71000000000083,0.01,7.260874078968379
1135,14,128.81999999999982,0.01,6.989000214669938
1136,8,69.31000000000002,0.01,6.580418461408371
1137,23,218.25000000000068,0.01,7.512191663435356
1138,26,247.59000000000094,0.01,7.206272851175337
1139,25,238.09000000000083,0.01,8.02893116946594
1140,11,99.14999999999986,0.01,7.540268428546867
1141,14,129.22999999999985,0.01,7.398706143317015
1142,20,188.71000000000015,0.01,6.984431765874227
1143,22,208.14000000000067,0.01,7.202985626658754
1144,14,128.77999999999992,0.01,7.435316132803033
1145,19,178.5600000000003,0.01,7.833143488662999
1146,14,128.9799999999998,0.01,6.88749913068918
1147,23,217.66000000000105,0.01,8.051916830299437
1148,25,237.64000000000075,0.01,7.977167855692274
1149,11,98.7899999999998,0.01,8.058889887386695
1150,1,-0.06999999999999851,0.01,5.158266332414415
1151,32,306.86000000000183,0.01,7.549962462884205
1152,16,148.99000000000012,0.01,7.436625086655051
1153,20,188.0300000000003,0.01,7.513944279163256
1154,7,59.43000000000001,0.01,7.91456466454726
1155,15,138.57999999999993,0.01,7.084140036679521
1156,22,208.0900000000005,0.01,6.940926879365867
1157,26,247.22000000000156,0.01,6.6767882925565125
1158,12,108.95999999999978,0.01,6.782903512318929
1159,23,218.2400000000006,0.01,7.398456023931503
1160,19,178.44000000000045,0.01,7.366915093226866
1161,17,158.89999999999992,0.01,7.67926025390625
1162,20,188.49000000000063,0.01,7.370938037717065
1163,25,237.6000000000011,0.01,7.129727340282354
1164,23,217.90000000000038,0.01,7.244519637181209
1165,17,158.5100000000001,0.01,6.593372436340697
1166,20,188.30000000000024,0.01,7.117176039680761
1167,14,128.57999999999998,0.01,7.184419753445182
1168,16,148.74000000000012,0.01,6.657262428657158
1169,20,188.41000000000037,0.01,7.679294659031762
1170,24,228.1100000000007,0.01,6.771565036238911
1171,2,9.829999999999995,0.01,6.0182859897613525
1172,21,198.0900000000004,0.01,7.671967303808866
1173,26,247.5000000000013,0.01,7.181829378492996
1174,7,59.620000000000005,0.01,7.704729287520699
1175,15,138.62000000000023,0.01,7.269654767853873
1176,23,218.1500000000006,0.01,7.275074945112165
1177,17,158.5700000000001,0.01,6.298980519638299
1178,28,267.4400000000015,0.01,7.671464681625366
1179,19,178.39000000000033,0.01,7.050446946317979
1180,17,158.38000000000022,0.01,7.321171171135372
1181,14,128.75999999999993,0.01,7.12162888821938
1182,16,148.90000000000023,0.01,6.661005979447853
1183,26,247.81000000000103,0.01,7.38719024406216
1184,13,119.04999999999984,0.01,7.561245861403439
1185,22,208.44000000000028,0.01,8.029546182248845
1186,13,119.10999999999981,0.01,7.275073588473125
1187,11,99.06999999999981,0.01,7.69317657720475
1188,20,188.10000000000042,0.01,7.0640541467621425
1189,12,108.8799999999998,0.01,7.720426210403442
1190,27,257.4900000000009,0.01,7.300728866276348
1191,12,108.86999999999976,0.01,7.470052064411224
1192,17,158.44000000000028,0.01,7.901570350274272
1193,15,138.62000000000006,0.01,7.795739526872511
1194,22,208.25000000000054,0.01,7.7540622660608
1195,16,149.02000000000007,0.01,7.651716333886851
1196,37,356.0000000000027,0.01,7.138326533308857
1197,27,257.9400000000006,0.01,7.714965767330593
1198,36,346.1500000000026,0.01,7.730938526691419
1199,28,267.66000000000133,0.01,7.634710388491816
1200,22,208.1200000000006,0.01,7.495651107263791
1201,13,119.12999999999982,0.01,7.005737011975581
1202,16,148.5700000000001,0.01,7.271798214316368
1203,23,218.19000000000057,0.01,7.561506067834249
1204,16,148.54000000000005,0.01,7.502287623341098
1205,19,178.40000000000038,0.01,7.095564456780751
1206,8,69.41999999999996,0.01,8.025433465616027
1207,4,29.67999999999998,0.01,7.981935294898781
1208,22,207.9800000000007,0.01,7.160356825192769
1209,13,118.87999999999977,0.01,7.149262714007544
1210,18,168.4200000000003,0.01,7.22036702080635
1211,16,148.98999999999984,0.01,7.385404008930013
1212,12,109.02999999999975,0.01,7.140803917971525
1213,41,396.17000000000274,0.01,7.1610618653016935
1214,7,59.44000000000001,0.01,6.748147923499346
1215,24,228.16000000000065,0.01,7.008401740681041
1216,23,217.75000000000063,0.01,7.24354712455627
1217,20,188.92000000000027,0.01,7.939587530239608
1218,8,69.45999999999997,0.01,8.081363053548904
1219,32,306.6600000000018,0.01,7.445832243407454
1220,10,89.16999999999983,0.01,7.207977845313701
1221,16,148.64000000000013,0.01,8.149060110640681
1222,26,247.84000000000083,0.01,7.764641720571635
1223,23,218.02000000000066,0.01,7.707521227028993
1224,14,128.77999999999986,0.01,7.677824603380078
1225,17,158.72000000000003,0.01,6.851015244444755
1226,23,217.88000000000054,0.01,7.280800166776625
1227,15,138.77000000000007,0.01,7.294693873082991
1228,28,267.6400000000011,0.01,7.308819226498874
1229,24,227.5400000000015,0.01,7.358078534312794
1230,17,158.48999999999995,0.01,7.586531253961416
1231,17,158.78000000000014,0.01,7.087169434343066
1232,18,168.82000000000025,0.01,7.559769456403969
1233,20,188.94000000000017,0.01,7.48054133625481
1234,11,99.24999999999984,0.01,8.287418913567203
1235,11,99.06999999999984,0.01,7.5976859501429965
1236,22,208.20000000000044,0.01,7.45743725452517
1237,11,99.44999999999989,0.01,8.336992605408625
1238,8,69.22,0.01,7.440570527109607
1239,23,217.9600000000005,0.01,7.048089373007155
1240,17,158.40000000000026,0.01,7.529080222161968
1241,21,198.22000000000037,0.01,7.51662016749382
1242,8,69.15999999999993,0.01,7.365223302636095
1243,22,208.16000000000062,0.01,7.273649954565482
1244,22,208.34000000000026,0.01,7.224177427392788
1245,32,307.3700000000016,0.01,7.394901474585405
1246,18,168.51000000000028,0.01,6.964723036402748
1247,14,128.95000000000002,0.01,7.136009931564331
1248,21,198.50000000000054,0.01,6.6294121513533035
1249,2,9.889999999999997,0.01,7.113986594336374
1250,26,247.51000000000124,0.01,7.29967920417371
1251,14,128.70999999999992,0.01,7.230552299155129
1252,23,217.67000000000098,0.01,7.1429310930378245
1253,25,237.88000000000102,0.01,7.320708919973934
1254,4,29.589999999999982,0.01,7.715925019720326
1255,18,168.62000000000018,0.01,6.926039814189741
1256,14,128.99999999999986,0.01,7.366926234701405
1257,21,198.4900000000007,0.01,7.423428547864704
1258,26,248.16000000000065,0.01,7.117514508595399
1259,17,158.26000000000016,0.01,6.720613167310755
1260,14,128.82999999999984,0.01,7.797481670524135
1261,30,287.31000000000114,0.01,7.200040549039841
1262,24,228.15000000000038,0.01,7.000080267588298
1263,23,217.8300000000007,0.01,7.903014966561092
1264,21,198.4000000000002,0.01,7.290275918258415
1265,23,217.88000000000068,0.01,7.6412910010855075
1266,12,109.37999999999991,0.01,8.188320614496867
1267,13,118.97999999999985,0.01,7.420672940796819
1268,18,168.23000000000013,0.01,7.897829383003469
1269,13,119.1699999999999,0.01,7.667508545610094
1270,26,247.27000000000112,0.01,7.192776610851288
1271,8,69.51,0.01,7.021877136723749
1272,10,89.21999999999989,0.01,7.494923195142425
1273,10,89.2599999999999,0.01,6.937487027224372
1274,28,267.310000000001,0.01,7.462900360158626
1275,35,337.0300000000013,0.01,7.236380851304567
1276,11,99.41999999999983,0.01,7.940956217902047
1277,20,188.47000000000057,0.01,6.89588369994328
1278,8,69.31000000000002,0.01,7.668749210162041
1279,15,138.91000000000003,0.01,7.129808750152588
1280,17,158.65999999999997,0.01,7.220598749424282
1281,9,79.38999999999996,0.01,8.35312633783045
1282,26,247.66000000000076,0.01,7.466418545364877
1283,20,188.58000000000027,0.01,7.536784224714969
1284,5,39.45000000000001,0.01,7.694486547688969
1285,13,118.97999999999976,0.01,7.887703930509502
1286,15,139.08000000000004,0.01,7.455528433676119
1287,2,9.81999999999999,0.01,8.42870010648455
1288,13,118.82999999999993,0.01,6.894655584379007
1289,28,267.4400000000015,0.01,7.506898724823667
1290,27,257.53000000000094,0.01,7.338533692793413
1291,17,158.4800000000002,0.01,6.797095137483933
1292,10,89.13999999999993,0.01,6.755342544968595
1293,1,-0.0600000000000005,0.01,7.535702586174011
1294,22,207.9800000000006,0.01,6.842692029741075
1295,16,148.53000000000017,0.01,7.435530495352861
1296,15,138.79000000000002,0.01,7.294683585201737
1297,0,-10.1,0.01,5.810456687753851
1298,17,158.5400000000001,0.01,6.796036442605461
1299,14,128.8699999999999,0.01,7.186705961823463
1300,15,138.79000000000005,0.01,6.656963083865869
1301,12,109.42999999999988,0.01,7.270081669943673
1302,22,207.80000000000075,0.01,7.480337179246753
1303,17,158.44000000000025,0.01,6.780616943863617
1304,1,-0.08000000000000007,0.01,6.787906789779663
1305,18,168.6100000000001,0.01,6.685447335243225
1306,20,188.19000000000054,0.01,7.018167925353097
1307,30,287.54000000000127,0.01,6.9516939479951825
1308,31,297.29000000000144,0.01,7.390223944541251
1309,5,39.540000000000006,0.01,6.905083041924697
1310,18,168.25000000000026,0.01,6.977394539056365
1311,11,98.9899999999998,0.01,6.674160216761901
1312,12,109.12999999999984,0.01,6.871447660923004
1313,16,148.36000000000013,0.01,6.809324032693937
1314,30,287.3300000000012,0.01,6.60342739572461
1315,22,207.82000000000062,0.01,7.0156885538853055
1316,29,277.49000000000103,0.01,6.714904649401899
1317,16,148.90999999999997,0.01,6.68910202904353
1318,15,138.9699999999999,0.01,7.188194775781712
1319,9,79.23999999999994,0.01,7.910632823788842
1320,15,138.66000000000008,0.01,7.220983727773031
1321,31,296.69000000000136,0.01,7.707410989714063
1322,12,109.09999999999978,0.01,6.7662970441059
1323,13,119.13999999999987,0.01,7.248886461257935
1324,24,228.4200000000004,0.01,7.5195802326410845
1325,19,178.42000000000024,0.01,6.738776264565714
1326,10,89.23999999999987,0.01,6.724751872577887
1327,25,237.9500000000009,0.01,6.69870824215216
1328,20,188.29000000000053,0.01,6.954765751957893
1329,16,148.50000000000014,0.01,8.084158620434607
1330,20,188.52000000000032,0.01,6.985872487344685
1331,11,99.12999999999985,0.01,7.034540301621562
1332,19,178.44,0.01,8.1085984476588
1333,22,208.08000000000044,0.01,6.381451661087746
1334,24,228.0200000000003,0.01,7.064061033351539
1335,17,158.7100000000002,0.01,7.477770091725045
1336,26,248.1000000000007,0.01,7.17244799345869
1337,13,119.17999999999995,0.01,7.669566574196021
1338,19,178.09000000000057,0.01,7.616613793712092
1339,8,69.50999999999998,0.01,6.759756955607184
1340,17,158.77999999999992,0.01,7.0396424991743904
1341,22,207.84000000000088,0.01,6.779570669309863
1342,15,138.7,0.01,7.160736956824995
1343,14,128.75999999999976,0.01,7.399148081704009
1344,21,198.1900000000006,0.01,7.195974890234435
1345,21,198.33000000000013,0.01,7.314106560258008
1346,5,39.739999999999995,0.01,8.706220664083958
1347,8,69.46999999999993,0.01,7.874182043537017
1348,15,138.84999999999985,0.01,7.704626745850075
1349,26,247.6100000000007,0.01,8.145981570831815
1350,20,188.23000000000036,0.01,7.30743465881155
1351,13,119.31999999999994,0.01,7.603860189275044
1352,26,247.23000000000116,0.01,7.645273586637096
1353,10,89.33999999999996,0.01,6.431895513039131
1354,15,138.75999999999982,0.01,7.226828534262521
1355,15,139.14,0.01,7.799434804448895
1356,20,188.13000000000045,0.01,7.558682795900565
1357,20,188.2700000000005,0.01,7.7039347014476345
1358,14,128.68999999999988,0.01,6.867267504130324
1359,14,128.77999999999992,0.01,6.835278161250762
1360,20,188.21000000000038,0.01,7.309856576919556
1361,27,257.50000000000114,0.01,7.181784702719544
1362,8,69.38999999999999,0.01,7.3622152056012835
1363,16,148.73000000000022,0.01,7.229475456807348
1364,28,267.84000000000094,0.01,7.408250602410764
1365,18,168.57000000000022,0.01,7.223543596856388
1366,16,148.92999999999995,0.01,7.6279903611829205
1367,20,188.32000000000065,0.01,7.604521922964268
1368,14,128.88000000000014,0.01,6.692135797710869
1369,11,99.36999999999988,0.01,7.753188298543294
1370,22,208.1100000000005,0.01,6.854735100044395
1371,22,208.19000000000074,0.01,7.331265800139484
1372,20,188.48000000000036,0.01,7.467867366151314
1373,15,138.57999999999996,0.01,7.539321742480314
1374,23,218.03000000000065,0.01,7.156776824148532
1375,22,207.76000000000056,0.01,6.796170378503529
1376,21,198.35000000000036,0.01,7.284742419094963
1377,28,268.1400000000009,0.01,7.781522844004076
1378,13,118.99999999999994,0.01,7.700697658354776
1379,13,119.0299999999998,0.01,6.878391736262554
1380,20,188.32000000000025,0.01,6.8001248722984675
1381,12,109.17999999999988,0.01,6.94294393439042
1382,20,188.11000000000047,0.01,7.589840937796093
1383,14,128.94,0.01,7.560175633627521
1384,7,59.38999999999997,0.01,7.647819667622663
1385,30,287.1900000000013,0.01,7.012703642631188
1386,21,198.27000000000015,0.01,7.060791679529044
1387,18,168.44000000000014,0.01,7.415557986668178
1388,24,227.9800000000008,0.01,7.453936111559427
1389,24,227.83000000000058,0.01,7.367513804396322
1390,8,69.28000000000003,0.01,6.95094499764619
1391,19,178.6200000000003,0.01,7.558432515663437
1392,18,168.42000000000024,0.01,6.1263092459931885
1393,30,287.71000000000106,0.01,6.9759869025303765
1394,4,29.699999999999974,0.01,7.870200347900391
1395,16,148.6799999999999,0.01,6.959894250703338
1396,30,287.4500000000012,0.01,6.938833882758668
1397,22,208.25000000000065,0.01,7.4542338161757495
1398,16,148.93000000000012,0.01,6.78417694376361
1399,14,128.84999999999985,0.01,6.999137687683105
1400,17,158.35000000000014,0.01,7.35397491950155
1401,22,208.21000000000063,0.01,7.044311187054851
1402,15,138.61999999999998,0.01,7.924863967028531
1403,35,336.2300000000023,0.01,7.083606327994395
1404,4,29.769999999999982,0.01,6.513241836002895
1405,12,109.26999999999988,0.01,7.218593841375307
1406,31,296.80000000000143,0.01,7.025890442119404
1407,10,89.2999999999999,0.01,7.750519137323638
1408,17,158.65,0.01,7.501158988553714
1409,21,198.15000000000046,0.01,6.781305043593697
1410,14,129.00999999999982,0.01,6.002175669921072
1411,31,297.10000000000133,0.01,6.918900389849029
1412,30,287.15000000000157,0.01,7.414080155046681
1413,33,316.85000000000184,0.01,7.26934592703352
1414,4,29.539999999999978,0.01,7.772946194106457
1415,21,198.54000000000048,0.01,7.991489278418677
1416,5,39.71,0.01,7.565147883551461
1417,5,39.669999999999995,0.01,7.9106577054048195
1418,22,208.18000000000035,0.01,7.739576547901805
1419,10,89.05999999999982,0.01,7.053190506072271
1420,17,158.56999999999994,0.01,6.964211940765381
1421,8,69.1799999999999,0.01,6.806626136486347
1422,19,178.4400000000002,0.01,7.011408915573901
1423,16,148.64000000000007,0.01,6.999611588085399
1424,14,128.96,0.01,7.45975383990953
1425,10,89.27999999999997,0.01,7.6108666644038925
1426,21,198.25000000000026,0.01,7.146723802924761
1427,18,168.48000000000016,0.01,7.7346091953634515
1428,25,238.4000000000006,0.01,7.865299936263792
1429,17,158.67000000000024,0.01,7.743076583407572
1430,29,276.97000000000156,0.01,7.308564912091504
1431,22,207.74000000000098,0.01,7.669421646010924
1432,35,337.00000000000165,0.01,7.44107059247437
1433,25,237.6700000000011,0.01,7.8672721008536435
1434,13,118.85999999999979,0.01,7.620232108980417
1435,9,79.29999999999988,0.01,7.716354310512543
1436,20,188.32000000000068,0.01,7.423632131051765
1437,20,188.26000000000045,0.01,7.425442153979571
1438,16,148.71000000000004,0.01,7.453765277993189
1439,11,99.03999999999985,0.01,7.771436196786386
1440,16,148.50000000000028,0.01,7.144228989492634
1441,24,227.98000000000073,0.01,7.721777614517884
1442,22,208.04000000000053,0.01,7.104174820255471
1443,13,118.5800000000001,0.01,7.531341731548309
1444,2,9.830000000000002,0.01,9.46881914138794
1445,15,138.63000000000005,0.01,7.60633833891426
1446,11,99.20999999999984,0.01,7.867352695255489
1447,12,109.14999999999989,0.01,7.1530333124861425
1448,17,158.52000000000027,0.01,7.726185670818191
1449,23,217.850000000001,0.01,7.670846697675633
1450,8,69.33999999999992,0.01,7.855994081497192
1451,7,59.33,0.01,6.682619374593099
1452,15,138.85000000000005,0.01,7.406600979448275
1453,19,178.4900000000004,0.01,7.505231464118288
1454,20,188.28000000000029,0.01,7.380655906361001
1455,25,237.5100000000008,0.01,7.122481272437356
1456,14,128.87999999999988,0.01,7.043514281745971
1457,26,248.11000000000087,0.01,7.1686848413061215
1458,14,128.97999999999996,0.01,7.455626628337762
1459,22,207.6800000000007,0.01,7.296704190385108
1460,25,238.25000000000068,0.01,7.478578268592037
1461,15,138.82999999999993,0.01,6.931123835699899
1462,19,178.34000000000026,0.01,7.0835632213982205
1463,10,89.25999999999996,0.01,7.331335020065308
1464,21,198.25000000000034,0.01,7.155269200426673
1465,15,138.72999999999996,0.01,7.612252233745335
1466,16,148.40000000000003,0.01,7.256839690235375
1467,19,178.26000000000016,0.01,7.5203072213635
1468,2,9.920000000000002,0.01,8.11331389167092
1469,23,218.4500000000007,0.01,7.7283526279406844
1470,22,208.31000000000023,0.01,7.145523464928071
1471,21,197.95000000000053,0.01,6.8845667534462685
1472,11,99.02999999999983,0.01,7.013451119081689
1473,28,267.53000000000134,0.01,6.80426907280217
1474,8,69.5,0.01,8.137643923193721
1475,8,69.74,0.01,8.181170633860997
1476,21,198.40000000000043,0.01,7.090140895529108
1477,16,148.68999999999983,0.01,7.705649082725112
1478,26,248.10000000000082,0.01,7.083244876378143
1479,20,188.20000000000044,0.01,7.110558704357242
1480,4,29.599999999999994,0.01,7.29522950384352
1481,21,197.60000000000014,0.01,6.788489261656317
1482,18,168.66000000000025,0.01,7.05730704622331
1483,22,207.80000000000092,0.01,7.407862059863997
1484,1,-0.15999999999999837,0.01,5.630255685912238
1485,34,326.8600000000017,0.01,7.508626066169629
1486,32,306.5400000000017,0.01,7.547137227096155
1487,11,98.93999999999986,0.01,6.667053935891491
1488,15,138.52000000000018,0.01,6.671022569260946
1489,17,158.31000000000034,0.01,6.913516331483973
1490,19,178.16000000000042,0.01,7.164798259735107
1491,20,188.46000000000032,0.01,6.801231846128191
1492,36,346.3900000000024,0.01,7.231095517700042
1493,19,178.11000000000055,0.01,7.115608193657615
1494,20,188.4100000000003,0.01,7.256354159779018
1495,17,158.49000000000015,0.01,6.679830810022072
1496,20,188.28000000000037,0.01,7.1414744557494325
1497,11,98.8099999999997,0.01,7.159150962611191
1498,17,158.51999999999998,0.01,7.81273450765265
1499,17,158.72000000000008,0.01,7.758362946444994
1500,15,138.57999999999998,0.01,7.746271104752263
1501,13,119.09999999999997,0.01,6.949743419885635
1502,17,158.61000000000024,0.01,7.614791916434172
1503,15,138.48000000000002,0.01,7.3679810137975785
1504,15,138.4600000000001,0.01,7.363190439168145
1505,22,208.34000000000037,0.01,6.978838219213738
1506,22,208.00000000000074,0.01,6.844837086083109
1507,2,9.829999999999998,0.01,6.293449354171753
1508,9,79.36999999999992,0.01,6.99531974204599
1509,16,148.82000000000033,0.01,6.858710363176134
1510,15,139.10999999999993,0.01,6.875400899705433
1511,15,138.3699999999998,0.01,7.142446215592283
1512,32,307.0800000000014,0.01,6.8864950374456555
1513,28,267.0700000000012,0.01,6.8988678955143286
1514,29,277.790000000001,0.01,6.914161798963509
1515,19,178.72000000000008,0.01,7.314225644678683
1516,19,178.7800000000002,0.01,7.184043355391059
1517,24,227.7100000000009,0.01,7.30571672860093
1518,20,188.36000000000044,0.01,7.92580657134185
1519,19,178.55000000000024,0.01,7.185000215877186
1520,9,79.22999999999996,0.01,7.559403148190729
1521,7,59.44999999999996,0.01,7.192802656264532
1522,14,128.6699999999999,0.01,7.562355486122337
1523,16,148.55,0.01,7.541009371663317
1524,21,198.6100000000003,0.01,7.269672239789311
1525,18,168.59000000000012,0.01,7.272025513648987
1526,22,207.7200000000007,0.01,7.492678150237794
1527,20,187.62000000000074,0.01,7.15338780659046
1528,21,198.35000000000028,0.01,7.449811707205951
1529,18,168.33000000000033,0.01,8.007404926002666
1530,25,237.67000000000093,0.01,7.35719244084303
1531,19,178.52000000000007,0.01,7.239099867287136
1532,27,257.6400000000009,0.01,7.2188351858745925
1533,14,129.12999999999997,0.01,7.609637718574674
